source,dest,weight
hard cheese,nut snack,9
hard cheese,rubbing alcohol,1
hard cheese,skin care,4
hard cheese,cream,3
hard cheese,ketchup,12
hard cheese,syrup,5
hard cheese,abrasive cleaner,3
hard cheese,liqueur,2
hard cheese,seasonal products,26
hard cheese,cooking chocolate,5
hard cheese,tidbits,10
hard cheese,whisky,2
hard cheese,candles,15
hard cheese,male cosmetics,7
hard cheese,dishes,35
hard cheese,meat spreads,9
hard cheese,cereals,15
hard cheese,flower soil/fertilizer,3
hard cheese,kitchen towels,7
hard cheese,roll products,19
hard cheese,dental care,7
hard cheese,mayonnaise,13
hard cheese,soft cheese,42
hard cheese,organic sausage,3
hard cheese,snack products,7
hard cheese,instant coffee,16
hard cheese,specialty fat,10
hard cheese,mustard,28
hard cheese,soups,13
hard cheese,sweet spreads,14
hard cheese,bags,1
hard cheese,long life bakery product,51
hard cheese,chocolate marshmallow,12
hard cheese,rum,9
hard cheese,sauces,11
hard cheese,waffles,61
hard cheese,napkins,67
hard cheese,spices,9
hard cheese,brandy,9
hard cheese,frozen fruits,5
hard cheese,canned fruit,8
hard cheese,zwieback,19
hard cheese,liver loaf,10
hard cheese,prosecco,6
hard cheese,bathroom cleaner,2
hard cheese,cat food,46
hard cheese,semi-finished bread,35
hard cheese,cookware,8
hard cheese,canned fish,23
hard cheese,chewing gum,43
hard cheese,canned vegetables,20
hard cheese,light bulbs,6
hard cheese,artif. sweetener,5
hard cheese,hygiene articles,48
hard cheese,frozen fish,28
hard cheese,potato products,7
hard cheese,nuts/prunes,10
hard cheese,vinegar,14
hard cheese,frozen dessert,27
hard cheese,decalcifier,5
hard cheese,spread cheese,20
hard cheese,house keeping products,12
hard cheese,frozen chicken,2
hard cheese,soap,4
hard cheese,cling film/bags,14
hard cheese,female sanitary products,13
hard cheese,white bread,75
hard cheese,pet care,33
hard cheese,Instant food products,13
hard cheese,salty snack,55
hard cheese,specialty cheese,20
hard cheese,baking powder,29
hard cheese,dish cleaner,18
hard cheese,sliced cheese,56
hard cheese,frozen vegetables,76
hard cheese,whipped/sour cream,108
hard cheese,oil,47
hard cheese,salt,21
hard cheese,shopping bags,109
hard cheese,margarine,86
hard cheese,domestic eggs,98
hard cheese,photo/film,22
hard cheese,hair spray,1
hard cheese,onions,67
hard cheese,candy,42
hard cheese,UHT-milk,74
hard cheese,liquor (appetizer),15
hard cheese,pickled vegetables,42
hard cheese,liquor,28
hard cheese,cream cheese,68
cream cheese,toilet cleaner,3
cream cheese,make up remover,2
cream cheese,ready soups,8
cream cheese,pudding powder,6
cream cheese,specialty vegetables,2
cream cheese,salad dressing,2
cream cheese,tea,13
cream cheese,rice,23
cream cheese,flower (seeds),27
cream cheese,kitchen utensil,1
cream cheese,jam,18
cream cheese,honey,6
cream cheese,cake bar,35
cream cheese,organic products,4
cream cheese,softener,13
cream cheese,cocoa drinks,7
cream cheese,nut snack,7
cream cheese,rubbing alcohol,4
cream cheese,skin care,7
cream cheese,cream,6
cream cheese,ketchup,9
cream cheese,syrup,6
cream cheese,abrasive cleaner,12
cream cheese,liqueur,1
cream cheese,seasonal products,42
cream cheese,cooking chocolate,11
cream cheese,tidbits,14
cream cheese,whisky,1
cream cheese,candles,28
cream cheese,male cosmetics,13
cream cheese,dishes,49
cream cheese,meat spreads,8
cream cheese,cereals,17
cream cheese,flower soil/fertilizer,6
cream cheese,kitchen towels,10
cream cheese,roll products,18
cream cheese,dental care,11
cream cheese,mayonnaise,24
cream cheese,soft cheese,61
cream cheese,organic sausage,9
cream cheese,snack products,12
cream cheese,instant coffee,22
cream cheese,specialty fat,12
cream cheese,mustard,35
cream cheese,soups,16
cream cheese,sweet spreads,28
cream cheese,bags,2
cream cheese,long life bakery product,80
cream cheese,chocolate marshmallow,28
cream cheese,rum,10
cream cheese,sauces,16
cream cheese,waffles,98
cream cheese,napkins,102
cream cheese,spices,21
cream cheese,brandy,10
cream cheese,frozen fruits,6
cream cheese,canned fruit,6
cream cheese,zwieback,23
cream cheese,liver loaf,20
cream cheese,prosecco,7
cream cheese,bathroom cleaner,6
cream cheese,cat food,64
cream cheese,semi-finished bread,39
cream cheese,cookware,13
cream cheese,canned fish,44
cream cheese,chewing gum,68
cream cheese,canned vegetables,30
cream cheese,light bulbs,16
cream cheese,artif. sweetener,14
cream cheese,hygiene articles,72
cream cheese,frozen fish,33
cream cheese,potato products,7
cream cheese,nuts/prunes,12
cream cheese,vinegar,21
cream cheese,frozen dessert,42
cream cheese,decalcifier,2
cream cheese,spread cheese,35
cream cheese,house keeping products,15
cream cheese,frozen chicken,4
cream cheese,soap,9
cream cheese,cling film/bags,30
cream cheese,female sanitary products,20
cream cheese,white bread,112
cream cheese,pet care,27
cream cheese,Instant food products,19
cream cheese,salty snack,95
cream cheese,specialty cheese,34
cream cheese,baking powder,40
cream cheese,dish cleaner,30
cream cheese,sliced cheese,68
cream cheese,frozen vegetables,129
cream cheese,whipped/sour cream,165
cream cheese,oil,83
cream cheese,salt,34
cream cheese,shopping bags,181
cream cheese,margarine,127
cream cheese,domestic eggs,141
cream cheese,photo/film,28
cream cheese,hair spray,6
cream cheese,onions,111
cream cheese,candy,81
cream cheese,UHT-milk,103
cream cheese,liquor (appetizer),25
cream cheese,pickled vegetables,42
cream cheese,liquor,40
liquor,toilet cleaner,3
liquor,make up remover,1
liquor,ready soups,3
liquor,pudding powder,2
liquor,salad dressing,1
liquor,tea,5
liquor,rice,2
liquor,flower (seeds),11
liquor,jam,5
liquor,cake bar,9
liquor,organic products,2
liquor,softener,6
liquor,cocoa drinks,1
liquor,nut snack,1
liquor,skin care,4
liquor,cream,3
liquor,ketchup,3
liquor,abrasive cleaner,3
liquor,liqueur,1
liquor,seasonal products,8
liquor,cooking chocolate,3
liquor,tidbits,3
liquor,candles,7
liquor,male cosmetics,4
liquor,dishes,13
liquor,meat spreads,3
liquor,cereals,6
liquor,flower soil/fertilizer,3
liquor,kitchen towels,5
liquor,roll products,10
liquor,dental care,5
liquor,mayonnaise,12
liquor,soft cheese,20
liquor,organic sausage,4
liquor,snack products,2
liquor,instant coffee,8
liquor,specialty fat,2
liquor,mustard,17
liquor,soups,7
liquor,sweet spreads,7
liquor,bags,1
liquor,long life bakery product,31
liquor,chocolate marshmallow,7
liquor,rum,6
liquor,sauces,7
liquor,waffles,33
liquor,napkins,29
liquor,spices,3
liquor,baby cosmetics,2
liquor,brandy,9
liquor,frozen fruits,1
liquor,canned fruit,2
liquor,zwieback,5
liquor,liver loaf,6
liquor,prosecco,2
liquor,bathroom cleaner,2
liquor,cat food,21
liquor,semi-finished bread,13
liquor,cookware,1
liquor,canned fish,14
liquor,chewing gum,20
liquor,canned vegetables,9
liquor,light bulbs,5
liquor,artif. sweetener,3
liquor,hygiene articles,26
liquor,frozen fish,6
liquor,potato products,2
liquor,nuts/prunes,3
liquor,vinegar,9
liquor,frozen dessert,13
liquor,decalcifier,1
liquor,spread cheese,13
liquor,house keeping products,5
liquor,soap,4
liquor,cling film/bags,10
liquor,female sanitary products,3
liquor,white bread,49
liquor,pet care,14
liquor,Instant food products,7
liquor,salty snack,32
liquor,specialty cheese,9
liquor,baking powder,9
liquor,dish cleaner,11
liquor,sliced cheese,28
liquor,frozen vegetables,38
liquor,whipped/sour cream,49
liquor,oil,23
liquor,salt,9
liquor,shopping bags,70
liquor,margarine,45
liquor,domestic eggs,52
liquor,photo/film,9
liquor,hair spray,1
liquor,onions,38
liquor,candy,30
liquor,UHT-milk,35
liquor,liquor (appetizer),10
liquor,pickled vegetables,21
pickled vegetables,preservation products,1
pickled vegetables,toilet cleaner,1
pickled vegetables,make up remover,1
pickled vegetables,ready soups,4
pickled vegetables,pudding powder,1
pickled vegetables,specialty vegetables,2
pickled vegetables,salad dressing,1
pickled vegetables,tea,6
pickled vegetables,rice,5
pickled vegetables,flower (seeds),14
pickled vegetables,jam,4
pickled vegetables,honey,3
pickled vegetables,cake bar,16
pickled vegetables,organic products,4
pickled vegetables,softener,8
pickled vegetables,nut snack,2
pickled vegetables,skin care,4
pickled vegetables,cream,3
pickled vegetables,ketchup,3
pickled vegetables,syrup,3
pickled vegetables,abrasive cleaner,4
pickled vegetables,liqueur,5
pickled vegetables,seasonal products,20
pickled vegetables,cooking chocolate,4
pickled vegetables,tidbits,3
pickled vegetables,whisky,2
pickled vegetables,candles,6
pickled vegetables,male cosmetics,6
pickled vegetables,dishes,26
pickled vegetables,meat spreads,5
pickled vegetables,cereals,11
pickled vegetables,flower soil/fertilizer,3
pickled vegetables,kitchen towels,7
pickled vegetables,roll products,11
pickled vegetables,dental care,5
pickled vegetables,mayonnaise,12
pickled vegetables,soft cheese,31
pickled vegetables,organic sausage,3
pickled vegetables,snack products,2
pickled vegetables,instant coffee,7
pickled vegetables,specialty fat,3
pickled vegetables,mustard,15
pickled vegetables,soups,8
pickled vegetables,sweet spreads,8
pickled vegetables,long life bakery product,46
pickled vegetables,chocolate marshmallow,10
pickled vegetables,rum,5
pickled vegetables,sauces,6
pickled vegetables,waffles,33
pickled vegetables,napkins,38
pickled vegetables,spices,12
pickled vegetables,brandy,6
pickled vegetables,frozen fruits,1
pickled vegetables,canned fruit,6
pickled vegetables,zwieback,11
pickled vegetables,liver loaf,9
pickled vegetables,prosecco,6
pickled vegetables,bathroom cleaner,4
pickled vegetables,cat food,33
pickled vegetables,semi-finished bread,17
pickled vegetables,cookware,4
pickled vegetables,canned fish,18
pickled vegetables,chewing gum,26
pickled vegetables,canned vegetables,13
pickled vegetables,light bulbs,6
pickled vegetables,artif. sweetener,5
pickled vegetables,hygiene articles,37
pickled vegetables,frozen fish,18
pickled vegetables,potato products,2
pickled vegetables,nuts/prunes,8
pickled vegetables,vinegar,7
pickled vegetables,frozen dessert,16
pickled vegetables,decalcifier,1
pickled vegetables,spread cheese,21
pickled vegetables,house keeping products,9
pickled vegetables,frozen chicken,1
pickled vegetables,soap,5
pickled vegetables,cling film/bags,16
pickled vegetables,female sanitary products,7
pickled vegetables,white bread,43
pickled vegetables,pet care,12
pickled vegetables,Instant food products,10
pickled vegetables,salty snack,42
pickled vegetables,specialty cheese,12
pickled vegetables,baking powder,18
pickled vegetables,dish cleaner,18
pickled vegetables,sliced cheese,39
pickled vegetables,frozen vegetables,51
pickled vegetables,whipped/sour cream,70
pickled vegetables,oil,32
pickled vegetables,salt,12
pickled vegetables,shopping bags,81
pickled vegetables,margarine,66
pickled vegetables,domestic eggs,62
pickled vegetables,photo/film,12
pickled vegetables,hair spray,1
pickled vegetables,onions,39
pickled vegetables,candy,34
pickled vegetables,UHT-milk,47
pickled vegetables,liquor (appetizer),9
liquor (appetizer),toilet cleaner,1
liquor (appetizer),ready soups,3
liquor (appetizer),specialty vegetables,1
liquor (appetizer),salad dressing,1
liquor (appetizer),tea,1
liquor (appetizer),rice,6
liquor (appetizer),flower (seeds),3
liquor (appetizer),jam,3
liquor (appetizer),honey,2
liquor (appetizer),cake bar,15
liquor (appetizer),softener,2
liquor (appetizer),nut snack,1
liquor (appetizer),rubbing alcohol,1
liquor (appetizer),cream,3
liquor (appetizer),ketchup,5
liquor (appetizer),syrup,2
liquor (appetizer),abrasive cleaner,2
liquor (appetizer),seasonal products,11
liquor (appetizer),cooking chocolate,2
liquor (appetizer),tidbits,2
liquor (appetizer),whisky,1
liquor (appetizer),candles,6
liquor (appetizer),male cosmetics,4
liquor (appetizer),dishes,8
liquor (appetizer),meat spreads,4
liquor (appetizer),cereals,4
liquor (appetizer),flower soil/fertilizer,2
liquor (appetizer),kitchen towels,1
liquor (appetizer),roll products,10
liquor (appetizer),dental care,3
liquor (appetizer),mayonnaise,10
liquor (appetizer),soft cheese,10
liquor (appetizer),organic sausage,4
liquor (appetizer),snack products,5
liquor (appetizer),instant coffee,6
liquor (appetizer),specialty fat,3
liquor (appetizer),mustard,5
liquor (appetizer),soups,5
liquor (appetizer),sweet spreads,7
liquor (appetizer),long life bakery product,24
liquor (appetizer),chocolate marshmallow,5
liquor (appetizer),rum,1
liquor (appetizer),sauces,5
liquor (appetizer),waffles,17
liquor (appetizer),napkins,22
liquor (appetizer),spices,3
liquor (appetizer),baby cosmetics,1
liquor (appetizer),brandy,2
liquor (appetizer),canned fruit,3
liquor (appetizer),zwieback,4
liquor (appetizer),liver loaf,9
liquor (appetizer),prosecco,2
liquor (appetizer),bathroom cleaner,1
liquor (appetizer),cat food,15
liquor (appetizer),semi-finished bread,12
liquor (appetizer),cookware,2
liquor (appetizer),canned fish,11
liquor (appetizer),chewing gum,11
liquor (appetizer),canned vegetables,7
liquor (appetizer),light bulbs,3
liquor (appetizer),hygiene articles,21
liquor (appetizer),frozen fish,7
liquor (appetizer),potato products,3
liquor (appetizer),nuts/prunes,5
liquor (appetizer),vinegar,4
liquor (appetizer),frozen dessert,4
liquor (appetizer),spread cheese,7
liquor (appetizer),house keeping products,3
liquor (appetizer),soap,1
liquor (appetizer),cling film/bags,3
liquor (appetizer),female sanitary products,6
liquor (appetizer),white bread,22
liquor (appetizer),pet care,5
liquor (appetizer),Instant food products,8
liquor (appetizer),salty snack,17
liquor (appetizer),specialty cheese,5
liquor (appetizer),baking powder,12
liquor (appetizer),dish cleaner,3
liquor (appetizer),sliced cheese,17
liquor (appetizer),frozen vegetables,28
liquor (appetizer),whipped/sour cream,39
liquor (appetizer),oil,22
liquor (appetizer),salt,4
liquor (appetizer),shopping bags,35
liquor (appetizer),margarine,28
liquor (appetizer),domestic eggs,36
liquor (appetizer),photo/film,8
liquor (appetizer),hair spray,3
liquor (appetizer),onions,26
liquor (appetizer),candy,11
liquor (appetizer),UHT-milk,23
UHT-milk,toilet cleaner,1
UHT-milk,make up remover,1
UHT-milk,ready soups,5
UHT-milk,pudding powder,6
UHT-milk,specialty vegetables,6
UHT-milk,salad dressing,1
UHT-milk,tea,11
UHT-milk,rice,16
UHT-milk,flower (seeds),23
UHT-milk,kitchen utensil,1
UHT-milk,jam,12
UHT-milk,honey,2
UHT-milk,cake bar,29
UHT-milk,organic products,5
UHT-milk,softener,13
UHT-milk,cocoa drinks,8
UHT-milk,nut snack,7
UHT-milk,skin care,5
UHT-milk,cream,6
UHT-milk,ketchup,7
UHT-milk,syrup,7
UHT-milk,abrasive cleaner,5
UHT-milk,liqueur,2
UHT-milk,seasonal products,35
UHT-milk,cooking chocolate,7
UHT-milk,tidbits,11
UHT-milk,whisky,4
UHT-milk,candles,31
UHT-milk,male cosmetics,14
UHT-milk,dishes,51
UHT-milk,meat spreads,5
UHT-milk,cereals,11
UHT-milk,flower soil/fertilizer,5
UHT-milk,kitchen towels,13
UHT-milk,roll products,32
UHT-milk,dental care,14
UHT-milk,mayonnaise,34
UHT-milk,soft cheese,49
UHT-milk,organic sausage,10
UHT-milk,snack products,7
UHT-milk,instant coffee,18
UHT-milk,specialty fat,7
UHT-milk,mustard,25
UHT-milk,soups,14
UHT-milk,sweet spreads,23
UHT-milk,bags,1
UHT-milk,long life bakery product,83
UHT-milk,chocolate marshmallow,23
UHT-milk,rum,8
UHT-milk,sauces,15
UHT-milk,waffles,80
UHT-milk,napkins,94
UHT-milk,spices,14
UHT-milk,baby cosmetics,1
UHT-milk,brandy,14
UHT-milk,frozen fruits,4
UHT-milk,canned fruit,10
UHT-milk,zwieback,18
UHT-milk,liver loaf,13
UHT-milk,prosecco,7
UHT-milk,bathroom cleaner,6
UHT-milk,cat food,59
UHT-milk,semi-finished bread,47
UHT-milk,cookware,6
UHT-milk,canned fish,41
UHT-milk,chewing gum,61
UHT-milk,canned vegetables,33
UHT-milk,light bulbs,10
