source,dest,weight
beverages,kitchen utensil,1
beverages,jam,7
beverages,honey,1
beverages,cake bar,7
beverages,softener,4
beverages,cocoa drinks,2
beverages,nut snack,1
beverages,skin care,1
beverages,ketchup,3
beverages,abrasive cleaner,1
beverages,seasonal products,5
beverages,cooking chocolate,1
beverages,candles,8
beverages,male cosmetics,6
beverages,dishes,10
beverages,meat spreads,3
beverages,cereals,2
beverages,flower soil/fertilizer,1
beverages,kitchen towels,5
beverages,roll products,5
beverages,dental care,1
beverages,mayonnaise,8
beverages,soft cheese,10
beverages,organic sausage,1
beverages,snack products,2
beverages,instant coffee,1
beverages,specialty fat,3
beverages,mustard,8
beverages,soups,1
beverages,sweet spreads,3
beverages,long life bakery product,15
beverages,chocolate marshmallow,4
beverages,rum,4
beverages,sauces,4
beverages,waffles,17
beverages,napkins,20
beverages,spices,2
beverages,brandy,3
beverages,frozen fruits,1
beverages,canned fruit,1
beverages,zwieback,6
beverages,liver loaf,1
beverages,prosecco,2
beverages,bathroom cleaner,2
beverages,cat food,14
beverages,semi-finished bread,12
beverages,cookware,1
beverages,canned fish,11
beverages,chewing gum,13
beverages,canned vegetables,7
beverages,artif. sweetener,1
beverages,hygiene articles,18
beverages,frozen fish,7
beverages,nuts/prunes,2
beverages,vinegar,2
beverages,frozen dessert,10
beverages,decalcifier,1
beverages,spread cheese,4
beverages,house keeping products,3
beverages,soap,1
beverages,cling film/bags,1
beverages,female sanitary products,2
beverages,white bread,41
beverages,pet care,6
beverages,Instant food products,4
beverages,salty snack,15
beverages,specialty cheese,4
beverages,baking powder,13
beverages,dish cleaner,3
beverages,sliced cheese,11
beverages,frozen vegetables,27
beverages,whipped/sour cream,50
beverages,oil,23
beverages,salt,5
beverages,shopping bags,43
beverages,margarine,35
beverages,domestic eggs,36
beverages,photo/film,5
beverages,onions,14
beverages,candy,13
beverages,UHT-milk,24
beverages,liquor (appetizer),7
beverages,pickled vegetables,11
beverages,liquor,9
beverages,cream cheese,25
beverages,hard cheese,13
beverages,ice cream,12
beverages,meat,29
beverages,white wine,18
beverages,cleaner,6
beverages,condensed milk,9
beverages,specialty chocolate,16
beverages,dog food,5
beverages,dessert,21
beverages,bottled beer,39
bottled beer,toilet cleaner,1
bottled beer,ready soups,3
bottled beer,pudding powder,4
bottled beer,specialty vegetables,2
bottled beer,salad dressing,1
bottled beer,tea,6
bottled beer,rice,10
bottled beer,flower (seeds),14
bottled beer,kitchen utensil,1
bottled beer,jam,10
bottled beer,honey,1
bottled beer,cake bar,11
bottled beer,softener,10
bottled beer,cocoa drinks,3
bottled beer,nut snack,3
bottled beer,skin care,6
bottled beer,ketchup,4
bottled beer,syrup,2
bottled beer,abrasive cleaner,5
bottled beer,liqueur,2
bottled beer,seasonal products,20
bottled beer,cooking chocolate,1
bottled beer,tidbits,4
bottled beer,whisky,2
bottled beer,candles,12
bottled beer,male cosmetics,8
bottled beer,dishes,31
bottled beer,meat spreads,7
bottled beer,cereals,4
bottled beer,kitchen towels,5
bottled beer,roll products,16
bottled beer,dental care,4
bottled beer,mayonnaise,15
bottled beer,soft cheese,30
bottled beer,organic sausage,4
bottled beer,snack products,5
bottled beer,instant coffee,9
bottled beer,specialty fat,6
bottled beer,mustard,21
bottled beer,soups,9
bottled beer,sweet spreads,11
bottled beer,bags,1
bottled beer,long life bakery product,49
bottled beer,chocolate marshmallow,9
bottled beer,rum,6
bottled beer,sauces,7
bottled beer,waffles,63
bottled beer,napkins,52
bottled beer,spices,8
bottled beer,brandy,7
bottled beer,frozen fruits,2
bottled beer,canned fruit,7
bottled beer,zwieback,15
bottled beer,liver loaf,13
bottled beer,prosecco,2
bottled beer,bathroom cleaner,3
bottled beer,cat food,40
bottled beer,semi-finished bread,25
bottled beer,cookware,5
bottled beer,canned fish,17
bottled beer,chewing gum,33
bottled beer,canned vegetables,20
bottled beer,light bulbs,4
bottled beer,artif. sweetener,5
bottled beer,hygiene articles,43
bottled beer,frozen fish,19
bottled beer,potato products,6
bottled beer,nuts/prunes,11
bottled beer,vinegar,5
bottled beer,frozen dessert,11
bottled beer,decalcifier,3
bottled beer,spread cheese,16
bottled beer,house keeping products,11
bottled beer,soap,6
bottled beer,cling film/bags,14
bottled beer,female sanitary products,6
bottled beer,white bread,65
bottled beer,pet care,8
bottled beer,Instant food products,11
bottled beer,salty snack,51
bottled beer,specialty cheese,20
bottled beer,baking powder,24
bottled beer,dish cleaner,11
bottled beer,sliced cheese,32
bottled beer,frozen vegetables,69
bottled beer,whipped/sour cream,114
bottled beer,oil,47
bottled beer,salt,17
bottled beer,shopping bags,118
bottled beer,margarine,91
bottled beer,domestic eggs,97
bottled beer,photo/film,19
bottled beer,hair spray,1
bottled beer,onions,58
bottled beer,candy,44
bottled beer,UHT-milk,58
bottled beer,liquor (appetizer),16
bottled beer,pickled vegetables,24
bottled beer,liquor,21
bottled beer,cream cheese,70
bottled beer,hard cheese,37
bottled beer,ice cream,42
bottled beer,meat,40
bottled beer,white wine,30
bottled beer,cleaner,11
bottled beer,condensed milk,21
bottled beer,specialty chocolate,43
bottled beer,dog food,19
bottled beer,dessert,60
dessert,ready soups,1
dessert,pudding powder,1
dessert,specialty vegetables,1
dessert,salad dressing,1
dessert,tea,2
dessert,rice,3
dessert,flower (seeds),7
dessert,jam,5
dessert,honey,2
dessert,cake bar,6
dessert,organic products,1
dessert,softener,3
dessert,cocoa drinks,1
dessert,nut snack,3
dessert,skin care,3
dessert,cream,1
dessert,ketchup,2
dessert,syrup,4
dessert,abrasive cleaner,1
dessert,seasonal products,10
dessert,cooking chocolate,1
dessert,tidbits,4
dessert,whisky,2
dessert,candles,6
dessert,male cosmetics,3
dessert,dishes,19
dessert,meat spreads,3
dessert,cereals,2
dessert,flower soil/fertilizer,1
dessert,kitchen towels,1
dessert,roll products,8
dessert,dental care,6
dessert,mayonnaise,9
dessert,soft cheese,9
dessert,organic sausage,2
dessert,snack products,3
dessert,instant coffee,6
dessert,specialty fat,1
dessert,mustard,8
dessert,soups,2
dessert,sweet spreads,5
dessert,long life bakery product,24
dessert,chocolate marshmallow,1
dessert,rum,5
dessert,sauces,5
dessert,waffles,26
dessert,napkins,31
dessert,spices,1
dessert,brandy,2
dessert,frozen fruits,3
dessert,canned fruit,3
dessert,zwieback,7
dessert,liver loaf,4
dessert,prosecco,3
dessert,bathroom cleaner,1
dessert,cat food,19
dessert,semi-finished bread,16
dessert,cookware,3
dessert,canned fish,9
dessert,chewing gum,18
dessert,canned vegetables,7
dessert,light bulbs,2
dessert,artif. sweetener,2
dessert,hygiene articles,20
dessert,frozen fish,8
dessert,potato products,2
dessert,nuts/prunes,3
dessert,vinegar,6
dessert,frozen dessert,10
dessert,decalcifier,4
dessert,spread cheese,17
dessert,house keeping products,4
dessert,frozen chicken,1
dessert,soap,2
dessert,cling film/bags,10
dessert,female sanitary products,4
dessert,white bread,38
dessert,pet care,11
dessert,Instant food products,4
dessert,salty snack,23
dessert,specialty cheese,14
dessert,baking powder,9
dessert,dish cleaner,5
dessert,sliced cheese,24
dessert,frozen vegetables,45
dessert,whipped/sour cream,60
dessert,oil,16
dessert,salt,11
dessert,shopping bags,62
dessert,margarine,46
dessert,domestic eggs,40
dessert,photo/film,12
dessert,hair spray,2
dessert,onions,32
dessert,candy,23
dessert,UHT-milk,27
dessert,liquor (appetizer),10
dessert,pickled vegetables,17
dessert,liquor,10
dessert,cream cheese,44
dessert,hard cheese,19
dessert,ice cream,21
dessert,meat,28
dessert,white wine,13
dessert,cleaner,3
dessert,condensed milk,10
dessert,specialty chocolate,15
dessert,dog food,6
dog food,pudding powder,1
dog food,specialty vegetables,1
dog food,flower (seeds),1
dog food,jam,1
dog food,cake bar,2
dog food,ketchup,1
dog food,abrasive cleaner,1
dog food,seasonal products,3
dog food,candles,1
dog food,dishes,1
dog food,cereals,1
dog food,roll products,3
dog food,dental care,1
dog food,mayonnaise,1
dog food,soft cheese,6
dog food,snack products,2
dog food,instant coffee,2
dog food,specialty fat,2
dog food,mustard,1
dog food,sweet spreads,1
dog food,long life bakery product,6
dog food,waffles,3
dog food,napkins,2
dog food,spices,1
dog food,canned fruit,1
dog food,liver loaf,1
dog food,cat food,2
dog food,semi-finished bread,2
dog food,cookware,1
dog food,chewing gum,4
dog food,canned vegetables,1
dog food,artif. sweetener,2
dog food,hygiene articles,5
dog food,frozen fish,1
dog food,potato products,1
dog food,nuts/prunes,2
dog food,vinegar,1
dog food,frozen dessert,3
dog food,spread cheese,3
dog food,house keeping products,1
dog food,cling film/bags,1
dog food,white bread,9
dog food,pet care,2
dog food,Instant food products,2
dog food,salty snack,5
dog food,specialty cheese,2
dog food,baking powder,3
dog food,dish cleaner,2
dog food,sliced cheese,3
dog food,frozen vegetables,6
dog food,whipped/sour cream,12
dog food,oil,2
dog food,salt,1
dog food,shopping bags,17
dog food,margarine,7
dog food,domestic eggs,13
dog food,onions,7
dog food,candy,3
dog food,UHT-milk,4
dog food,liquor (appetizer),1
dog food,pickled vegetables,3
dog food,cream cheese,9
dog food,hard cheese,4
dog food,ice cream,5
dog food,meat,1
dog food,white wine,3
dog food,condensed milk,2
dog food,specialty chocolate,1
specialty chocolate,make up remover,1
specialty chocolate,ready soups,1
specialty chocolate,pudding powder,1
specialty chocolate,specialty vegetables,1
specialty chocolate,salad dressing,2
specialty chocolate,tea,1
specialty chocolate,rice,4
specialty chocolate,flower (seeds),6
specialty chocolate,jam,2
specialty chocolate,honey,2
specialty chocolate,cake bar,6
specialty chocolate,softener,4
specialty chocolate,cocoa drinks,3
specialty chocolate,rubbing alcohol,2
specialty chocolate,skin care,1
specialty chocolate,ketchup,3
specialty chocolate,seasonal products,4
specialty chocolate,cooking chocolate,1
specialty chocolate,whisky,2
specialty chocolate,candles,5
specialty chocolate,male cosmetics,1
specialty chocolate,dishes,10
specialty chocolate,meat spreads,3
specialty chocolate,cereals,2
specialty chocolate,flower soil/fertilizer,1
specialty chocolate,kitchen towels,3
specialty chocolate,roll products,4
specialty chocolate,dental care,3
specialty chocolate,mayonnaise,5
specialty chocolate,soft cheese,10
specialty chocolate,organic sausage,2
specialty chocolate,snack products,1
specialty chocolate,instant coffee,3
specialty chocolate,specialty fat,1
specialty chocolate,mustard,3
specialty chocolate,soups,5
specialty chocolate,sweet spreads,4
specialty chocolate,long life bakery product,20
specialty chocolate,chocolate marshmallow,1
specialty chocolate,rum,1
specialty chocolate,sauces,4
specialty chocolate,waffles,19
specialty chocolate,napkins,26
specialty chocolate,spices,1
specialty chocolate,brandy,2
specialty chocolate,canned fruit,3
specialty chocolate,zwieback,5
specialty chocolate,liver loaf,4
specialty chocolate,prosecco,4
specialty chocolate,bathroom cleaner,2
specialty chocolate,cat food,10
specialty chocolate,semi-finished bread,8
specialty chocolate,cookware,1
specialty chocolate,canned fish,8
specialty chocolate,chewing gum,17
specialty chocolate,canned vegetables,1
specialty chocolate,artif. sweetener,4
specialty chocolate,hygiene articles,8
specialty chocolate,frozen fish,11
specialty chocolate,potato products,2
specialty chocolate,nuts/prunes,2
specialty chocolate,vinegar,1
specialty chocolate,frozen dessert,6
specialty chocolate,decalcifier,1
specialty chocolate,spread cheese,8
specialty chocolate,house keeping products,1
specialty chocolate,frozen chicken,1
specialty chocolate,soap,1
specialty chocolate,cling film/bags,3
specialty chocolate,female sanitary products,3
specialty chocolate,white bread,27
specialty chocolate,pet care,8
specialty chocolate,Instant food products,5
specialty chocolate,salty snack,18
specialty chocolate,specialty cheese,7
specialty chocolate,baking powder,13
specialty chocolate,dish cleaner,4
specialty chocolate,sliced cheese,11
specialty chocolate,frozen vegetables,24
specialty chocolate,whipped/sour cream,41
specialty chocolate,oil,22
specialty chocolate,salt,6
specialty chocolate,shopping bags,40
specialty chocolate,margarine,31
specialty chocolate,domestic eggs,38
specialty chocolate,photo/film,5
specialty chocolate,onions,23
specialty chocolate,candy,12
specialty chocolate,UHT-milk,18
specialty chocolate,liquor (appetizer),4
specialty chocolate,pickled vegetables,4
specialty chocolate,liquor,12
specialty chocolate,cream cheese,25
specialty chocolate,hard cheese,10
specialty chocolate,ice cream,16
specialty chocolate,meat,14
specialty chocolate,white wine,13
specialty chocolate,cleaner,2
specialty chocolate,condensed milk,8
condensed milk,ready soups,1
condensed milk,salad dressing,1
condensed milk,tea,2
condensed milk,rice,2
condensed milk,flower (seeds),1
condensed milk,cake bar,1
condensed milk,organic products,1
condensed milk,softener,2
condensed milk,nut snack,2
condensed milk,skin care,1
condensed milk,ketchup,1
condensed milk,syrup,1
condensed milk,abrasive cleaner,1
condensed milk,seasonal products,2
condensed milk,tidbits,2
condensed milk,candles,3
condensed milk,dishes,2
condensed milk,meat spreads,1
condensed milk,cereals,1
condensed milk,flower soil/fertilizer,2
condensed milk,kitchen towels,2
condensed milk,roll products,3
condensed milk,dental care,3
condensed milk,mayonnaise,3
condensed milk,soft cheese,4
condensed milk,instant coffee,3
condensed milk,specialty fat,2
condensed milk,mustard,1
condensed milk,soups,3
condensed milk,long life bakery product,7
condensed milk,chocolate marshmallow,1
condensed milk,rum,1
condensed milk,sauces,2
condensed milk,waffles,15
condensed milk,napkins,7
condensed milk,spices,1
condensed milk,brandy,1
condensed milk,canned fruit,1
condensed milk,zwieback,2
condensed milk,liver loaf,4
condensed milk,bathroom cleaner,1
condensed milk,cat food,6
condensed milk,semi-finished bread,5
condensed milk,canned fish,5
condensed milk,chewing gum,10
condensed milk,canned vegetables,4
condensed milk,light bulbs,3
condensed milk,artif. sweetener,1
condensed milk,hygiene articles,6
condensed milk,frozen fish,2
condensed milk,potato products,1
condensed milk,nuts/prunes,1
condensed milk,vinegar,3
condensed milk,frozen dessert,4
condensed milk,decalcifier,1
condensed milk,spread cheese,3
condensed milk,house keeping products,2
condensed milk,soap,2
condensed milk,cling film/bags,2
condensed milk,white bread,7
condensed milk,pet care,2
condensed milk,Instant food products,4
condensed milk,salty snack,8
condensed milk,specialty cheese,2
condensed milk,baking powder,5
condensed milk,dish cleaner,3
condensed milk,sliced cheese,6
condensed milk,frozen vegetables,13
condensed milk,whipped/sour cream,16
condensed milk,oil,6
condensed milk,salt,2
condensed milk,shopping bags,18
condensed milk,margarine,11
condensed milk,domestic eggs,13
condensed milk,photo/film,1
condensed milk,hair spray,1
condensed milk,onions,13
condensed milk,candy,8
condensed milk,UHT-milk,5
condensed milk,liquor (appetizer),2
condensed milk,pickled vegetables,4
condensed milk,liquor,5
condensed milk,cream cheese,5
condensed milk,hard cheese,7
condensed milk,ice cream,5
condensed milk,meat,9
condensed milk,white wine,10
condensed milk,cleaner,1
cleaner,toilet cleaner,1
cleaner,specialty vegetables,1
cleaner,cake bar,1
cleaner,syrup,1
cleaner,abrasive cleaner,1
cleaner,seasonal products,1
cleaner,cooking chocolate,1
cleaner,dishes,1
cleaner,cereals,1
cleaner,kitchen towels,1
cleaner,roll products,2
cleaner,soft cheese,1
cleaner,instant coffee,1
cleaner,mustard,1
cleaner,sweet spreads,2
cleaner,long life bakery product,1
cleaner,chocolate marshmallow,1
cleaner,rum,1
cleaner,sauces,1
cleaner,waffles,4
cleaner,napkins,3
cleaner,spices,1
cleaner,liver loaf,1
cleaner,prosecco,2
cleaner,bathroom cleaner,1
cleaner,semi-finished bread,3
cleaner,chewing gum,3
cleaner,canned vegetables,1
cleaner,hygiene articles,1
cleaner,frozen fish,1
cleaner,vinegar,2
cleaner,house keeping products,2
cleaner,cling film/bags,2
cleaner,female sanitary products,1
cleaner,white bread,7
cleaner,salty snack,2
cleaner,dish cleaner,1
cleaner,sliced cheese,1
cleaner,frozen vegetables,4
cleaner,whipped/sour cream,3
cleaner,oil,1
cleaner,shopping bags,5
cleaner,margarine,3
cleaner,domestic eggs,5
cleaner,photo/film,2
cleaner,onions,1
cleaner,candy,1
cleaner,UHT-milk,2
cleaner,pickled vegetables,2
cleaner,liquor,2
cleaner,cream cheese,5
cleaner,hard cheese,1
cleaner,ice cream,2
cleaner,meat,5
cleaner,white wine,1
